sferik;78.34650191332314;0.5223100127554876;4.178480102043901;0.5223100127554876;0.0;1.8280850446442065;7.051185172199082;0.0;5.745410140310363;1.305775031888719;3.3950150829106693;20.10893549108627;0.2611550063777438;0.2611550063777438;3.9173250956661567;4.700790114799388;6.5288751594435945;0.0;17.758540433686576
paulmillr;30.189593442149423;0.6037918688429884;1.4088476939669732;0.0;0.0;1.5094796721074712;2.4151674753719536;0.0;0.0;0.20126395628099616;2.717063409793448;7.949926273099348;0.3018959344214942;0.0;2.0126395628099614;0.0;1.4088476939669732;0.0;9.660669901487815
dustin;12.287312638629281;0.0;0.9829850110903425;0.0;0.0;0.3276616703634475;0.49149250554517127;0.0;0.08191541759086188;0.0;0.08191541759086188;0.2867039615680166;0.04095770879543094;0.04095770879543094;0.2867039615680166;0.0;7.945795506313602;0.0;1.7202237694080995
Ocramius;41.80038381525263;0.0;2.22935380348014;0.0;0.0;3.0653614797851927;3.3440307052202103;0.0;4.180038381525263;0.0;1.811349965327614;8.638745988485542;0.557338450870035;0.0;2.368688416197649;1.3933461271750875;0.2786692254350175;0.0;13.933461271750875
ednapiranha;6.31579716836887;0.0;0.6947376885205757;0.0;0.0;0.48421111624161334;1.4736860059527364;0.0;0.042105314455792464;0.0;0.0;0.16842125782316986;0.1894739150510661;0.021052657227896232;0.23157922950685855;0.0;0.0631579716836887;0.0;2.9473720119054727
antimatter15;4.499835162288326;0.04499835162288326;0.3299879119011439;0.0;0.0;0.37498626352402714;0.49498186785171583;0.0;0.11999560432768869;0.0;0.1049961537867276;0.1949928570324941;0.029998901081922172;0.014999450540961086;0.059997802163844344;0.0;0.014999450540961086;0.0;2.7149005479139565
samuelclay;23.957254047639076;0.39928756746065125;1.7568652968268654;0.0;0.0;2.0762953507953865;3.0345855127009496;0.0;0.0;0.0;1.4374352428583446;2.874870485716689;0.07985751349213024;0.0;2.0762953507953865;0.0;0.5590025944449117;0.0;9.66275913254776
bbatsov;41.19562677906461;0.2746375118604308;0.0;0.0;0.0;1.0985500474417231;6.179344016859692;0.0;0.1373187559302154;0.0;2.1971000948834463;12.221369277789169;0.0;0.0;2.3344188508136616;0.41195626779064615;0.5492750237208616;0.0;15.791656931974769
josevalim;235.43731209068696;3.923955201511449;0.7847910403022899;0.7847910403022899;0.0;1.5695820806045797;0.0;0.0;0.0;0.7847910403022899;25.898104329975567;121.64261124685493;0.0;0.0;30.606850571789305;14.126238725441217;31.391641612091593;0.0;3.923955201511449
pydanny;72.74278465666079;0.0;4.122091130544112;0.0;0.0;3.1521873351219676;5.576946823677328;0.0;0.48495189771107194;0.0;5.819422772532864;16.488364522176447;0.0;0.24247594885553597;6.789326567955007;0.0;3.3946632839775037;0.0;26.672354374108956
qiangxue;50.820041761839875;4.743203897771721;0.0;0.0;0.0;0.8470006960306645;0.0;0.0;0.0;0.0;5.082004176183987;23.88541962806474;0.0;0.0;4.743203897771721;7.792406403482114;3.7268030625349238;0.0;0.0
Shougo;111.80413571779808;0.3726804523926603;1.1180413571779808;0.0;0.0;2.2360827143559616;1.4907218095706412;0.0;0.3726804523926603;0.3726804523926603;17.515981262455032;42.85825202515593;0.3726804523926603;0.0;10.062372214601828;0.0;11.92577447656513;0.0;23.106188048344936
tokuhirom;60.882371593863844;2.6382361024007666;11.770591841480345;0.0;0.0;2.0294123864621283;6.4941196366788105;0.0;2.6382361024007666;0.40588247729242566;0.6088237159386385;2.8411773410469796;0.8117649545848513;0.20294123864621283;0.8117649545848513;0.0;11.161768125541705;0.0;18.467652716805368
markstory;33.22076041192717;2.7683967009939314;0.5536793401987863;0.33220760411927175;0.0;0.2214717360795145;0.442943472159029;0.0;0.0;0.0;0.442943472159029;11.848737880254026;0.2214717360795145;0.0;5.093849929828833;6.4226803463059206;3.654283645311989;0.0;1.1073586803975726
addyosmani;311.30273951214826;0.0;5.188378991869138;3.113027395121483;0.0;19.715840169102723;10.376757983738276;0.0;1.0376757983738276;5.188378991869138;49.808438321943726;122.44574420811165;0.0;1.0376757983738276;12.452109580485931;0.0;29.054922354467173;0.0;51.88378991869138
